packet_version_number,packet_type,secondary_header_flag,application_process_id_process_id,application_process_id_packet_category,sequence_flags,sequence_count,data_length,coarse_time,fine_time,sync_marker,data_take_id,ecc_number,ignore_0,test_mode,rx_channel_id,instrument_configuration_id,sub_commutated_index,sub_commutated_data,space_packet_count,pri_count,error_flag,ignore_1,baq_mode,baq_block_length,ignore_2,range_decimation,rx_gain,tx_ramp_rate_polarity,tx_ramp_rate_magnitude,tx_pulse_start_frequency_polarity,tx_pulse_start_frequency_magnitude,tx_pulse_length,ignore_3,rank,pulse_repetition_interval,sampling_window_start_time,sampling_window_length,sab_ssb_calibration_p,sab_ssb_polarisation,sab_ssb_temp_comp,sab_ssb_ignore_0,sab_ssb_elevation_beam_address,sab_ssb_ignore_1,sab_ssb_azimuth_beam_address,ses_ssb_cal_mode,ses_ssb_ignore_0,ses_ssb_tx_pulse_number,ses_ssb_signal_type,ses_ssb_ignore_1,ses_ssb_swap,ses_ssb_swath_number,number_of_quads,ignore_4,azi,baq_n,baqmod,cal_iter,ele_count,cal_mode,cal_p,cal_type,data_delay,offset,packet_idx,pol,rgdec,rx,signal_type,swath,swl,swst,tstmod,txpl,txpl_,txprr,txprr_,txpsf
0,0,1,65,12,3,129,11765,1366374708,3130,892270675,194628384,11,0,0,1,7,2,7931,129,3934,0,0,0,31,0,1,12,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,9,0,0,1,0,0,9,0,0,0,2340,0,0,31,0,121,0,1,1,1,4406,1683516,129,7,1,1,9,0,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,130,11765,1366374708,3165,892270675,194628384,11,0,0,1,7,3,20714,130,3935,0,0,0,31,0,1,12,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,9,0,2,1,0,0,9,0,0,0,2340,0,2,31,0,122,0,1,1,1,4406,1695288,130,7,1,1,9,0,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,131,11765,1366374708,3200,892270675,194628384,11,0,0,1,7,4,63149,131,3936,0,0,0,31,0,1,12,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,9,0,0,1,0,0,9,0,0,0,2340,0,0,31,0,123,0,1,1,1,4406,1707060,131,7,1,1,9,0,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,132,11765,1366374708,3235,892270675,194628384,11,0,0,1,7,5,49495,132,3937,0,0,0,31,0,1,12,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,9,0,2,1,0,0,9,0,0,0,2340,0,2,31,0,124,0,1,1,1,4406,1718832,132,7,1,1,9,0,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,133,11765,1366374708,3270,892270675,194628384,11,0,0,1,7,6,22723,133,3938,0,0,0,31,0,1,12,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,9,0,0,1,0,0,9,0,0,0,2340,0,0,31,0,125,0,1,1,1,4406,1730604,133,7,1,1,9,0,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,134,11765,1366374708,3305,892270675,194628384,11,0,0,1,7,7,61959,134,3939,0,0,0,31,0,1,12,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,9,0,2,1,0,0,9,0,0,0,2340,0,2,31,0,126,0,1,1,1,4406,1742376,134,7,1,1,9,0,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,135,11765,1366374708,3340,892270675,194628384,11,0,0,1,7,8,61135,135,3940,0,0,0,31,0,1,12,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,9,0,0,1,0,0,9,0,0,0,2340,0,0,31,0,127,0,1,1,1,4406,1754148,135,7,1,1,9,0,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,136,11765,1366374708,3375,892270675,194628384,11,0,0,1,7,9,16714,136,3941,0,0,0,31,0,1,12,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,9,0,2,1,0,0,9,0,0,0,2340,0,2,31,0,128,0,1,1,1,4406,1765920,136,7,1,1,9,0,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,137,11765,1366374708,3410,892270675,194628384,11,0,0,1,7,10,61514,137,3942,0,0,0,31,0,1,12,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,9,0,0,1,0,0,9,0,0,0,2340,0,0,31,0,129,0,1,1,1,4406,1777692,137,7,1,1,9,0,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,138,11765,1366374708,3445,892270675,194628384,11,0,0,1,7,11,40914,138,3943,0,0,0,31,0,1,12,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,9,0,2,1,0,0,9,0,0,0,2340,0,2,31,0,130,0,1,1,1,4406,1789464,138,7,1,1,9,0,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,139,11765,1366374708,3480,892270675,194628384,11,0,0,1,7,12,14150,139,3944,0,0,0,31,0,1,12,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,9,0,0,1,0,0,9,0,0,0,2340,0,0,31,0,131,0,1,1,1,4406,1801236,139,7,1,1,9,0,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,140,11765,1366374708,3515,892270675,194628384,11,0,0,1,7,13,50408,140,3945,0,0,0,31,0,1,12,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,9,0,2,1,0,0,9,0,0,0,2340,0,2,31,0,132,0,1,1,1,4406,1813008,140,7,1,1,9,0,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,141,11765,1366374708,3550,892270675,194628384,11,0,0,1,7,14,9931,141,3946,0,0,0,31,0,1,12,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,9,0,0,1,0,0,9,0,0,0,2340,0,0,31,0,133,0,1,1,1,4406,1824780,141,7,1,1,9,0,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,142,11765,1366374708,3586,892270675,194628384,11,0,0,1,7,15,50530,142,3947,0,0,0,31,0,1,12,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,9,0,2,1,0,0,9,0,0,0,2340,0,2,31,0,134,0,1,1,1,4406,1836552,142,7,1,1,9,0,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,143,11765,1366374708,3621,892270675,194628384,11,0,0,1,7,16,23663,143,3948,0,0,0,31,0,1,12,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,9,0,0,1,0,0,9,0,0,0,2340,0,0,31,0,135,0,1,1,1,4406,1848324,143,7,1,1,9,0,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,144,11765,1366374708,3656,892270675,194628384,11,0,0,1,7,17,50632,144,3949,0,0,0,31,0,1,12,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,9,0,2,1,0,0,9,0,0,0,2340,0,2,31,0,136,0,1,1,1,4406,1860096,144,7,1,1,9,0,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,145,11765,1366374708,3691,892270675,194628384,11,0,0,1,7,18,26600,145,3950,0,0,0,31,0,1,12,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,9,0,0,1,0,0,9,0,0,0,2340,0,0,31,0,137,0,1,1,1,4406,1871868,145,7,1,1,9,0,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,146,11765,1366374708,3726,892270675,194628384,11,0,0,1,7,19,81,146,3951,0,0,0,31,0,1,12,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,9,0,2,1,0,0,9,0,0,0,2340,0,2,31,0,138,0,1,1,1,4406,1883640,146,7,1,1,9,0,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,147,11765,1366374708,3761,892270675,194628384,11,0,0,1,7,20,28985,147,3952,0,0,0,31,0,1,12,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,9,0,0,1,0,0,9,0,0,0,2340,0,0,31,0,139,0,1,1,1,4406,1895412,147,7,1,1,9,0,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,148,11765,1366374708,3796,892270675,194628384,11,0,0,1,7,21,13056,148,3953,0,0,0,31,0,1,12,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,9,0,2,1,0,0,9,0,0,0,2340,0,2,31,0,140,0,1,1,1,4406,1907184,148,7,1,1,9,0,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,149,11765,1366374708,3831,892270675,194628384,11,0,0,1,7,22,0,149,3954,0,0,0,31,0,1,12,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,9,0,0,1,0,0,9,0,0,0,2340,0,0,31,0,141,0,1,1,1,4406,1918956,149,7,1,1,9,0,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,150,11765,1366374708,3866,892270675,194628384,11,0,0,1,7,23,48324,150,3955,0,0,0,31,0,1,12,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,9,0,2,1,0,0,9,0,0,0,2340,0,2,31,0,142,0,1,1,1,4406,1930728,150,7,1,1,9,0,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,151,11765,1366374708,3901,892270675,194628384,11,0,0,1,7,24,63701,151,3956,0,0,0,31,0,1,12,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,9,0,0,1,0,0,9,0,0,0,2340,0,0,31,0,143,0,1,1,1,4406,1942500,151,7,1,1,9,0,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,152,11765,1366374708,3936,892270675,194628384,11,0,0,1,7,25,48959,152,3957,0,0,0,31,0,1,12,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,9,0,2,1,0,0,9,0,0,0,2340,0,2,31,0,144,0,1,1,1,4406,1954272,152,7,1,1,9,0,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,153,11765,1366374708,3971,892270675,194628384,11,0,0,1,7,26,9015,153,3958,0,0,0,31,0,1,12,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,9,0,0,1,0,0,9,0,0,0,2340,0,0,31,0,145,0,1,1,1,4406,1966044,153,7,1,1,9,0,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,154,11765,1366374708,4006,892270675,194628384,11,0,0,1,7,27,16041,154,3959,0,0,0,31,0,1,12,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,9,0,2,1,0,0,9,0,0,0,2340,0,2,31,0,146,0,1,1,1,4406,1977816,154,7,1,1,9,0,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,155,11765,1366374708,4041,892270675,194628384,11,0,0,1,7,28,50851,155,3960,0,0,0,31,0,1,12,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,9,0,0,1,0,0,9,0,0,0,2340,0,0,31,0,147,0,1,1,1,4406,1989588,155,7,1,1,9,0,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,156,11765,1366374708,4076,892270675,194628384,11,0,0,1,7,29,16147,156,3961,0,0,0,31,0,1,12,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,9,0,2,1,0,0,9,0,0,0,2340,0,2,31,0,148,0,1,1,1,4406,2001360,156,7,1,1,9,0,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,157,11765,1366374708,4111,892270675,194628384,11,0,0,1,7,30,33286,157,3962,0,0,0,31,0,1,12,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,9,0,0,1,0,0,9,0,0,0,2340,0,0,31,0,149,0,1,1,1,4406,2013132,157,7,1,1,9,0,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,158,11765,1366374708,4496,892270675,194628384,11,0,0,1,7,31,47260,158,3973,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,10,0,2,1,0,0,10,0,0,50,2340,0,2,31,0,150,0,1,1,2,4406,2024904,158,7,1,1,10,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,159,11765,1366374708,4531,892270675,194628384,11,0,0,1,7,32,13843,159,3974,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,10,0,0,1,0,0,10,0,0,50,2340,0,0,31,0,151,0,1,1,2,4406,2036676,159,7,1,1,10,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,160,11765,1366374708,4566,892270675,194628384,11,0,0,1,7,33,47732,160,3975,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,10,0,2,1,0,0,10,0,0,50,2340,0,2,31,0,152,0,1,1,2,4406,2048448,160,7,1,1,10,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,161,11765,1366374708,4601,892270675,194628384,11,0,0,1,7,34,54124,161,3976,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,10,0,0,1,0,0,10,0,0,50,2340,0,0,31,0,153,0,1,1,2,4406,2060220,161,7,1,1,10,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,162,11765,1366374708,4637,892270675,194628384,11,0,0,1,7,35,47619,162,3977,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,10,0,2,1,0,0,10,0,0,50,2340,0,2,31,0,154,0,1,1,2,4406,2071992,162,7,1,1,10,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,163,11765,1366374708,4672,892270675,194628384,11,0,0,1,7,36,43376,163,3978,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,10,0,0,1,0,0,10,0,0,50,2340,0,0,31,0,155,0,1,1,2,4406,2083764,163,7,1,1,10,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,164,11765,1366374708,4707,892270675,194628384,11,0,0,1,7,37,81,164,3979,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,10,0,2,1,0,0,10,0,0,50,2340,0,2,31,0,156,0,1,1,2,4406,2095536,164,7,1,1,10,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,165,11765,1366374708,4742,892270675,194628384,11,0,0,1,7,38,28985,165,3980,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,10,0,0,1,0,0,10,0,0,50,2340,0,0,31,0,157,0,1,1,2,4406,2107308,165,7,1,1,10,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,166,11765,1366374708,4777,892270675,194628384,11,0,0,1,7,39,13024,166,3981,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,10,0,2,1,0,0,10,0,0,50,2340,0,2,31,0,158,0,1,1,2,4406,2119080,166,7,1,1,10,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,167,11765,1366374708,4812,892270675,194628384,11,0,0,1,7,40,0,167,3982,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,10,0,0,1,0,0,10,0,0,50,2340,0,0,31,0,159,0,1,1,2,4406,2130852,167,7,1,1,10,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,168,11765,1366374708,4847,892270675,194628384,11,0,0,1,7,41,1280,168,3983,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,10,0,2,1,0,0,10,0,0,50,2340,0,2,31,0,160,0,1,1,2,4406,2142624,168,7,1,1,10,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,169,11765,1366374708,4882,892270675,194628384,11,0,0,1,7,42,192,169,3984,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,10,0,0,1,0,0,10,0,0,50,2340,0,0,31,0,161,0,1,1,2,4406,2154396,169,7,1,1,10,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,170,11765,1366374708,4917,892270675,194628384,11,0,0,1,7,43,21588,170,3985,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,10,0,2,1,0,0,10,0,0,50,2340,0,2,31,0,162,0,1,1,2,4406,2166168,170,7,1,1,10,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,171,11765,1366374708,4952,892270675,194628384,11,0,0,1,7,44,22610,171,3986,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,10,0,0,1,0,0,10,0,0,50,2340,0,0,31,0,163,0,1,1,2,4406,2177940,171,7,1,1,10,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,172,11765,1366374708,4987,892270675,194628384,11,0,0,1,7,45,21077,172,3987,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,10,0,2,1,0,0,10,0,0,50,2340,0,2,31,0,164,0,1,1,2,4406,2189712,172,7,1,1,10,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,173,11765,1366374708,5022,892270675,194628384,11,0,0,1,7,46,21331,173,3988,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,10,0,0,1,0,0,10,0,0,50,2340,0,0,31,0,165,0,1,1,2,4406,2201484,173,7,1,1,10,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,174,11765,1366374708,5057,892270675,194628384,11,0,0,1,7,47,24661,174,3989,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,10,0,2,1,0,0,10,0,0,50,2340,0,2,31,0,166,0,1,1,2,4406,2213256,174,7,1,1,10,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,175,11765,1366374708,5092,892270675,194628384,11,0,0,1,7,48,21850,175,3990,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,10,0,0,1,0,0,10,0,0,50,2340,0,0,31,0,167,0,1,1,2,4406,2225028,175,7,1,1,10,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,176,11765,1366374708,5127,892270675,194628384,11,0,0,1,7,49,21589,176,3991,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,10,0,2,1,0,0,10,0,0,50,2340,0,2,31,0,168,0,1,1,2,4406,2236800,176,7,1,1,10,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,177,11765,1366374708,5162,892270675,194628384,11,0,0,1,7,50,24919,177,3992,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,10,0,0,1,0,0,10,0,0,50,2340,0,0,31,0,169,0,1,1,2,4406,2248572,177,7,1,1,10,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,178,11765,1366374708,5197,892270675,194628384,11,0,0,1,7,51,22360,178,3993,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,10,0,2,1,0,0,10,0,0,50,2340,0,2,31,0,170,0,1,1,2,4406,2260344,178,7,1,1,10,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,179,11765,1366374708,5232,892270675,194628384,11,0,0,1,7,52,22616,179,3994,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,10,0,0,1,0,0,10,0,0,50,2340,0,0,31,0,171,0,1,1,2,4406,2272116,179,7,1,1,10,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,180,11765,1366374708,5267,892270675,194628384,11,0,0,1,7,53,23634,180,3995,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,10,0,2,1,0,0,10,0,0,50,2340,0,2,31,0,172,0,1,1,2,4406,2283888,180,7,1,1,10,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,181,11765,1366374708,5302,892270675,194628384,11,0,0,1,7,54,21080,181,3996,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,10,0,0,1,0,0,10,0,0,50,2340,0,0,31,0,173,0,1,1,2,4406,2295660,181,7,1,1,10,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,182,11765,1366374708,5337,892270675,194628384,11,0,0,1,7,55,21845,182,3997,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,10,0,2,1,0,0,10,0,0,50,2340,0,2,31,0,174,0,1,1,2,4406,2307432,182,7,1,1,10,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,183,11765,1366374708,5372,892270675,194628384,11,0,0,1,7,56,24661,183,3998,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,10,0,0,1,0,0,10,0,0,50,2340,0,0,31,0,175,0,1,1,2,4406,2319204,183,7,1,1,10,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,184,11765,1366374708,5407,892270675,194628384,11,0,0,1,7,57,21853,184,3999,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,10,0,2,1,0,0,10,0,0,50,2340,0,2,31,0,176,0,1,1,2,4406,2330976,184,7,1,1,10,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,185,11765,1366374708,5442,892270675,194628384,11,0,0,1,7,58,20047,185,4000,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,10,0,0,1,0,0,10,0,0,50,2340,0,0,31,0,177,0,1,1,2,4406,2342748,185,7,1,1,10,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,186,11765,1366374708,5477,892270675,194628384,11,0,0,1,7,59,24402,186,4001,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,10,0,2,1,0,0,10,0,0,50,2340,0,2,31,0,178,0,1,1,2,4406,2354520,186,7,1,1,10,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,187,11765,1366374708,5512,892270675,194628384,11,0,0,1,7,60,21077,187,4002,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,10,0,0,1,0,0,10,0,0,50,2340,0,0,31,0,179,0,1,1,2,4406,2366292,187,7,1,1,10,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,188,11765,1366374708,5547,892270675,194628384,11,0,0,1,7,61,21589,188,4003,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,10,0,2,1,0,0,10,0,0,50,2340,0,2,31,0,180,0,1,1,2,4406,2378064,188,7,1,1,10,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,189,11765,1366374708,5582,892270675,194628384,11,0,0,1,7,62,22353,189,4004,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,10,0,0,1,0,0,10,0,0,50,2340,0,0,31,0,181,0,1,1,2,4406,2389836,189,7,1,1,10,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,190,11765,1366374708,5617,892270675,194628384,11,0,0,1,7,63,20559,190,4005,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,10,0,2,1,0,0,10,0,0,50,2340,0,2,31,0,182,0,1,1,2,4406,2401608,190,7,1,1,10,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,191,11765,1366374708,5652,892270675,194628384,11,0,0,1,7,64,90,191,4006,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,10,0,0,1,0,0,10,0,0,50,2340,0,0,31,0,183,0,1,1,2,4406,2413380,191,7,1,1,10,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,192,11765,1366374708,5688,892270675,194628384,11,0,0,1,7,1,49426,192,4007,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,10,0,2,1,0,0,10,0,0,50,2340,0,2,31,0,184,0,1,1,2,4406,2425152,192,7,1,1,10,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,193,11765,1366374708,5723,892270675,194628384,11,0,0,1,7,2,7931,193,4008,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,10,0,0,1,0,0,10,0,0,50,2340,0,0,31,0,185,0,1,1,2,4406,2436924,193,7,1,1,10,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,194,11765,1366374708,5758,892270675,194628384,11,0,0,1,7,3,20714,194,4009,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,10,0,2,1,0,0,10,0,0,50,2340,0,2,31,0,186,0,1,1,2,4406,2448696,194,7,1,1,10,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,195,11765,1366374708,5793,892270675,194628384,11,0,0,1,7,4,63149,195,4010,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,10,0,0,1,0,0,10,0,0,50,2340,0,0,31,0,187,0,1,1,2,4406,2460468,195,7,1,1,10,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,196,11765,1366374708,5828,892270675,194628384,11,0,0,1,7,5,49495,196,4011,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,10,0,2,1,0,0,10,0,0,50,2340,0,2,31,0,188,0,1,1,2,4406,2472240,196,7,1,1,10,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,197,11765,1366374708,5863,892270675,194628384,11,0,0,1,7,6,22723,197,4012,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,10,0,0,1,0,0,10,0,0,50,2340,0,0,31,0,189,0,1,1,2,4406,2484012,197,7,1,1,10,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
